Genotype,loc,Yield,Stage,Module,Year,Seas,Env
MT4133,Nueva Ecija,4.74063283,2,1,2012,WS,NueW
MT4137,Agusan,3.660685106,2,1,2012,WS,AguW
MT4137,Bohol,2.59165643,2,1,2012,WS,BohW
MT4137,Isabela,6.123680967,2,1,2012,WS,IsaW
MT4137,Laguna,4.872049843,2,1,2012,WS,LagW
MT4137,Midsayap,2.180704465,2,1,2012,WS,MidW
MT4137,Nueva Ecija,3.993320721,2,1,2012,WS,NueW
MT4138,Agusan,3.373539765,2,1,2012,WS,AguW
MT4138,Bohol,2.388586092,2,1,2012,WS,BohW
MT4138,Isabela,5.679403339,2,1,2012,WS,IsaW
MT4138,Laguna,3.928006788,2,1,2012,WS,LagW
MT4138,Midsayap,2.20723846,2,1,2012,WS,MidW
MT4138,Nueva Ecija,3.614171306,2,1,2012,WS,NueW
MT4146,Agusan,3.592585516,2,1,2012,WS,AguW
MT4146,Bohol,2.624876567,2,1,2012,WS,BohW
MT4146,Isabela,5.958379765,2,1,2012,WS,IsaW
MT4146,Laguna,4.358729109,2,1,2012,WS,LagW
MT4146,Midsayap,2.002187873,2,1,2012,WS,MidW
MT4146,Nueva Ecija,3.856559916,2,1,2012,WS,NueW
MT4148,Agusan,3.474178179,2,1,2012,WS,AguW
MT4148,Bohol,2.764786969,2,1,2012,WS,BohW
MT4148,Isabela,6.457776543,2,1,2012,WS,IsaW
MT4148,Laguna,4.517036237,2,1,2012,WS,LagW
MT4148,Midsayap,2.649858237,2,1,2012,WS,MidW
MT4148,Nueva Ecija,4.442736017,2,1,2012,WS,NueW
MT4149,Agusan,3.81416273,2,1,2012,WS,AguW
MT4149,Bohol,2.864612266,2,1,2012,WS,BohW
MT4149,Isabela,6.59935619,2,1,2012,WS,IsaW
MT4149,Laguna,5.016488826,2,1,2012,WS,LagW
MT4149,Midsayap,3.152606847,2,1,2012,WS,MidW
MT4149,Nueva Ecija,4.661540411,2,1,2012,WS,NueW
MT4150,Agusan,3.933297951,2,1,2012,WS,AguW
MT4150,Bohol,3.093288911,2,1,2012,WS,BohW
MT4150,Isabela,6.019131925,2,1,2012,WS,IsaW
MT4150,Laguna,4.798326832,2,1,2012,WS,LagW
MT4150,Midsayap,2.814641565,2,1,2012,WS,MidW
MT4150,Nueva Ecija,4.600296825,2,1,2012,WS,NueW
MT4152,Agusan,3.78816608,2,1,2012,WS,AguW
MT4152,Bohol,2.800649471,2,1,2012,WS,BohW
MT4152,Isabela,5.987504026,2,1,2012,WS,IsaW
MT4152,Laguna,4.324813475,2,1,2012,WS,LagW
MT4152,Midsayap,2.814313738,2,1,2012,WS,MidW
MT4152,Nueva Ecija,4.246073193,2,1,2012,WS,NueW
MT4154,Agusan,2.990781682,2,1,2012,WS,AguW
MT4154,Bohol,1.932921827,2,1,2012,WS,BohW
MT4154,Isabela,5.974298176,2,1,2012,WS,IsaW
MT4154,Laguna,4.903204774,2,1,2012,WS,LagW
MT4154,Midsayap,1.601460134,2,1,2012,WS,MidW
MT4154,Nueva Ecija,4.206877706,2,1,2012,WS,NueW
MT4158,Agusan,3.527282031,2,1,2012,WS,AguW
MT4158,Bohol,2.688936611,2,1,2012,WS,BohW
MT4158,Isabela,5.711797178,2,1,2012,WS,IsaW
MT4158,Laguna,4.346435696,2,1,2012,WS,LagW
MT4158,Midsayap,2.903880945,2,1,2012,WS,MidW
MT4158,Nueva Ecija,4.220428919,2,1,2012,WS,NueW
MT4161,Agusan,3.222700646,2,1,2012,WS,AguW
MT4161,Bohol,2.133096074,2,1,2012,WS,BohW
MT4161,Isabela,5.97194881,2,1,2012,WS,IsaW
MT4161,Laguna,4.39258091,2,1,2012,WS,LagW
MT4161,Midsayap,1.636049694,2,1,2012,WS,MidW
MT4161,Nueva Ecija,3.807557119,2,1,2012,WS,NueW
MT4171,Agusan,3.327930447,2,1,2012,WS,AguW
MT4171,Bohol,3.129401088,2,1,2012,WS,BohW
MT4171,Isabela,5.986390538,2,1,2012,WS,IsaW
MT4171,Laguna,4.450003826,2,1,2012,WS,LagW
MT4171,Midsayap,2.25612441,2,1,2012,WS,MidW
MT4171,Nueva Ecija,4.197760587,2,1,2012,WS,NueW
MT4179,Agusan,3.974516868,2,1,2012,WS,AguW
MT4179,Bohol,2.95119917,2,1,2012,WS,BohW
MT4179,Isabela,6.166842102,2,1,2012,WS,IsaW
MT4179,Laguna,4.649164947,2,1,2012,WS,LagW
MT4179,Midsayap,2.56672192,2,1,2012,WS,MidW
MT4179,Nueva Ecija,4.545315793,2,1,2012,WS,NueW
MT4180,Agusan,3.573535073,2,1,2012,WS,AguW
MT4180,Bohol,2.44653902,2,1,2012,WS,BohW
MT4180,Isabela,5.963228986,2,1,2012,WS,IsaW
MT4180,Laguna,4.541047025,2,1,2012,WS,LagW
MT4180,Midsayap,2.251534599,2,1,2012,WS,MidW
MT4180,Nueva Ecija,4.102650898,2,1,2012,WS,NueW
MT4188,Agusan,3.857012332,2,1,2012,WS,AguW
MT4188,Bohol,2.920170644,2,1,2012,WS,BohW
MT4188,Isabela,6.267097457,2,1,2012,WS,IsaW
MT4188,Laguna,4.736571919,2,1,2012,WS,LagW
MT4188,Midsayap,2.875894165,2,1,2012,WS,MidW
MT4188,Nueva Ecija,4.403819544,2,1,2012,WS,NueW
MT4194,Agusan,4.456073096,2,1,2012,WS,AguW
MT4194,Bohol,2.8125515,2,1,2012,WS,BohW
MT4194,Isabela,6.688563396,2,1,2012,WS,IsaW
MT4194,Laguna,4.864192164,2,1,2012,WS,LagW
MT4194,Midsayap,2.985505448,2,1,2012,WS,MidW
MT4194,Nueva Ecija,3.965976389,2,1,2012,WS,NueW
MT4195,Agusan,3.776295778,2,1,2012,WS,AguW
MT4195,Bohol,3.210330198,2,1,2012,WS,BohW
MT4195,Isabela,6.715109688,2,1,2012,WS,IsaW
MT4195,Laguna,4.439135705,2,1,2012,WS,LagW
MT4195,Midsayap,3.008747914,2,1,2012,WS,MidW
MT4195,Nueva Ecija,4.136792789,2,1,2012,WS,NueW
MT4196,Agusan,4.160604083,2,1,2012,WS,AguW
MT4196,Bohol,3.113148115,2,1,2012,WS,BohW
MT4196,Isabela,6.69248915,2,1,2012,WS,IsaW
MT4196,Laguna,5.192258326,2,1,2012,WS,LagW
MT4196,Midsayap,3.020362539,2,1,2012,WS,MidW
MT4196,Nueva Ecija,4.959816358,2,1,2012,WS,NueW
MT4201,Agusan,3.305497094,2,1,2012,WS,AguW
MT4201,Bohol,2.129540046,2,1,2012,WS,BohW
MT4201,Isabela,5.69152784,2,1,2012,WS,IsaW
MT4201,Laguna,3.755977598,2,1,2012,WS,LagW
MT4201,Midsayap,2.092866664,2,1,2012,WS,MidW
MT4201,Nueva Ecija,3.8575629,2,1,2012,WS,NueW
MT4205,Agusan,3.452102254,2,1,2012,WS,AguW
MT4205,Bohol,2.693245717,2,1,2012,WS,BohW
MT4205,Isabela,6.53207986,2,1,2012,WS,IsaW
MT4205,Laguna,4.552985167,2,1,2012,WS,LagW
MT4205,Midsayap,2.802696024,2,1,2012,WS,MidW
MT4205,Nueva Ecija,4.486798888,2,1,2012,WS,NueW
MT4206,Agusan,3.085817094,2,1,2012,WS,AguW
MT4206,Bohol,2.253794825,2,1,2012,WS,BohW
MT4206,Isabela,6.387805749,2,1,2012,WS,IsaW
MT4206,Laguna,5.048635567,2,1,2012,WS,LagW
MT4206,Midsayap,1.909489853,2,1,2012,WS,MidW
MT4206,Nueva Ecija,4.126432548,2,1,2012,WS,NueW
MT4209,Agusan,3.375213814,2,1,2012,WS,AguW
MT4209,Bohol,2.471327112,2,1,2012,WS,BohW
MT4209,Isabela,5.46267102,2,1,2012,WS,IsaW
MT4209,Laguna,4.123638022,2,1,2012,WS,LagW
MT4209,Midsayap,2.886805501,2,1,2012,WS,MidW
MT4209,Nueva Ecija,3.384468067,2,1,2012,WS,NueW
MT4213,Agusan,3.886234295,2,1,2012,WS,AguW
MT4213,Bohol,2.73197742,2,1,2012,WS,BohW
MT4213,Isabela,6.453154494,2,1,2012,WS,IsaW
MT4213,Laguna,4.775815939,2,1,2012,WS,LagW
MT4213,Midsayap,2.547396045,2,1,2012,WS,MidW
MT4213,Nueva Ecija,4.772557877,2,1,2012,WS,NueW
MT4217,Agusan,3.504020906,2,1,2012,WS,AguW
MT4217,Bohol,3.395405812,2,1,2012,WS,BohW
MT4217,Isabela,6.719750537,2,1,2012,WS,IsaW
MT4217,Laguna,4.801573359,2,1,2012,WS,LagW
MT4217,Midsayap,2.558496019,2,1,2012,WS,MidW
MT4217,Nueva Ecija,4.520355535,2,1,2012,WS,NueW
MT4220,Agusan,3.629822848,2,1,2012,WS,AguW
MT4220,Bohol,3.34990911,2,1,2012,WS,BohW
MT4220,Isabela,6.52615941,2,1,2012,WS,IsaW
MT4220,Laguna,4.76005172,2,1,2012,WS,LagW
MT4220,Midsayap,2.845431621,2,1,2012,WS,MidW
MT4220,Nueva Ecija,3.972059182,2,1,2012,WS,NueW
MT4226,Agusan,4.068181947,2,1,2012,WS,AguW
MT4226,Bohol,3.205585849,2,1,2012,WS,BohW
MT4226,Isabela,6.721539557,2,1,2012,WS,IsaW
MT4226,Laguna,5.232418021,2,1,2012,WS,LagW
MT4226,Midsayap,2.864548311,2,1,2012,WS,MidW
MT4226,Nueva Ecija,5.235180821,2,1,2012,WS,NueW
MT4232,Agusan,3.863943098,2,1,2012,WS,AguW
MT4232,Bohol,2.542180872,2,1,2012,WS,BohW
MT4232,Isabela,6.013962106,2,1,2012,WS,IsaW
MT4232,Laguna,4.758784558,2,1,2012,WS,LagW
MT4232,Midsayap,2.879035866,2,1,2012,WS,MidW
MT4232,Nueva Ecija,4.036798243,2,1,2012,WS,NueW
MT4234,Agusan,3.594115491,2,1,2012,WS,AguW
MT4234,Bohol,2.990484458,2,1,2012,WS,BohW
MT4234,Isabela,6.391279784,2,1,2012,WS,IsaW
MT4234,Laguna,4.384759661,2,1,2012,WS,LagW
MT4234,Midsayap,2.084440696,2,1,2012,WS,MidW
MT4234,Nueva Ecija,4.489949876,2,1,2012,WS,NueW
MT4237,Agusan,3.889395902,2,1,2012,WS,AguW
MT4237,Bohol,2.399170598,2,1,2012,WS,BohW
MT4237,Isabela,6.478314263,2,1,2012,WS,IsaW
MT4237,Laguna,4.432675706,2,1,2012,WS,LagW
MT4237,Midsayap,1.808154702,2,1,2012,WS,MidW
MT4237,Nueva Ecija,4.615658988,2,1,2012,WS,NueW
MT4241,Agusan,3.243892265,2,1,2012,WS,AguW
MT4241,Bohol,2.509730835,2,1,2012,WS,BohW
MT4241,Isabela,6.199047547,2,1,2012,WS,IsaW
MT4241,Laguna,4.813028798,2,1,2012,WS,LagW
MT4241,Midsayap,2.106001137,2,1,2012,WS,MidW
MT4241,Nueva Ecija,4.303039865,2,1,2012,WS,NueW
MT4243,Agusan,3.840310709,2,1,2012,WS,AguW
MT4243,Bohol,2.626084016,2,1,2012,WS,BohW
MT4243,Isabela,6.418025261,2,1,2012,WS,IsaW
MT4243,Laguna,4.707530708,2,1,2012,WS,LagW
MT4243,Midsayap,2.147005343,2,1,2012,WS,MidW
MT4243,Nueva Ecija,4.445098063,2,1,2012,WS,NueW
MT4248,Agusan,3.599387869,2,1,2012,WS,AguW
MT4248,Bohol,2.41884588,2,1,2012,WS,BohW
MT4248,Isabela,6.698829327,2,1,2012,WS,IsaW
MT4248,Laguna,4.943971802,2,1,2012,WS,LagW
MT4248,Midsayap,2.59139582,2,1,2012,WS,MidW
MT4248,Nueva Ecija,4.795323233,2,1,2012,WS,NueW
MT4249,Agusan,3.828878029,2,1,2012,WS,AguW
MT4249,Bohol,2.890187049,2,1,2012,WS,BohW
MT4249,Isabela,6.724319593,2,1,2012,WS,IsaW
MT4249,Laguna,5.338704139,2,1,2012,WS,LagW
MT4249,Midsayap,3.000558549,2,1,2012,WS,MidW
MT4249,Nueva Ecija,5.025401115,2,1,2012,WS,NueW
MT4257,Agusan,4.429402351,2,1,2012,WS,AguW
MT4257,Bohol,2.958202847,2,1,2012,WS,BohW
MT4257,Isabela,6.077993173,2,1,2012,WS,IsaW
MT4257,Laguna,5.064548723,2,1,2012,WS,LagW
MT4257,Midsayap,2.773143497,2,1,2012,WS,MidW
MT4257,Nueva Ecija,4.388035343,2,1,2012,WS,NueW
MT4268,Agusan,3.445632784,2,1,2012,WS,AguW
MT4268,Bohol,2.992799081,2,1,2012,WS,BohW
MT4268,Isabela,6.324995694,2,1,2012,WS,IsaW
MT4268,Laguna,4.694417191,2,1,2012,WS,LagW
MT4268,Midsayap,2.104109081,2,1,2012,WS,MidW
MT4268,Nueva Ecija,4.138653077,2,1,2012,WS,NueW
MT4276,Agusan,4.144802059,2,1,2012,WS,AguW
MT4276,Bohol,2.837810449,2,1,2012,WS,BohW
MT4276,Isabela,6.622077085,2,1,2012,WS,IsaW
MT4276,Laguna,4.953625602,2,1,2012,WS,LagW
MT4276,Midsayap,2.363903654,2,1,2012,WS,MidW
MT4276,Nueva Ecija,4.638244526,2,1,2012,WS,NueW
MT4279,Agusan,3.612084512,2,1,2012,WS,AguW
MT4279,Bohol,2.93306381,2,1,2012,WS,BohW
MT4279,Isabela,6.929720625,2,1,2012,WS,IsaW
MT4279,Laguna,3.896679182,2,1,2012,WS,LagW
MT4279,Midsayap,2.766657774,2,1,2012,WS,MidW
MT4279,Nueva Ecija,4.144116015,2,1,2012,WS,NueW
MT4280,Agusan,2.729852412,2,1,2012,WS,AguW
MT4280,Bohol,2.534611346,2,1,2012,WS,BohW
MT4280,Isabela,6.90859725,2,1,2012,WS,IsaW
MT4280,Laguna,4.284955839,2,1,2012,WS,LagW
MT4280,Midsayap,2.335065398,2,1,2012,WS,MidW
MT4280,Nueva Ecija,4.226157084,2,1,2012,WS,NueW
MT4284,Agusan,3.421357135,2,1,2012,WS,AguW
MT4284,Bohol,2.295073627,2,1,2012,WS,BohW
MT4284,Isabela,6.012287623,2,1,2012,WS,IsaW
MT4284,Laguna,4.084700874,2,1,2012,WS,LagW
MT4284,Midsayap,2.925053192,2,1,2012,WS,MidW
MT4284,Nueva Ecija,3.801752742,2,1,2012,WS,NueW
MT4285,Agusan,3.175797898,2,1,2012,WS,AguW
MT4285,Bohol,2.272201617,2,1,2012,WS,BohW
MT4285,Isabela,5.296067453,2,1,2012,WS,IsaW
MT4285,Laguna,3.555548144,2,1,2012,WS,LagW
MT4285,Midsayap,2.621580098,2,1,2012,WS,MidW
MT4285,Nueva Ecija,3.115876299,2,1,2012,WS,NueW
MT4289,Agusan,4.0362147,2,1,2012,WS,AguW
MT4289,Bohol,2.577768251,2,1,2012,WS,BohW
MT4289,Isabela,6.3534938,2,1,2012,WS,IsaW
MT4289,Laguna,4.859126489,2,1,2012,WS,LagW
MT4289,Midsayap,2.399749378,2,1,2012,WS,MidW
MT4289,Nueva Ecija,4.541301777,2,1,2012,WS,NueW
MT4297,Agusan,3.848695007,2,1,2012,WS,AguW
MT4297,Bohol,2.919747427,2,1,2012,WS,BohW
MT4297,Isabela,6.840927027,2,1,2012,WS,IsaW
MT4297,Laguna,5.225372653,2,1,2012,WS,LagW
MT4297,Midsayap,2.816275369,2,1,2012,WS,MidW
MT4297,Nueva Ecija,5.028701312,2,1,2012,WS,NueW
MT4299,Agusan,4.396329408,2,1,2012,WS,AguW
MT4299,Bohol,2.460132782,2,1,2012,WS,BohW
MT4299,Isabela,6.735505105,2,1,2012,WS,IsaW
MT4299,Laguna,5.165956015,2,1,2012,WS,LagW
MT4299,Midsayap,2.267511337,2,1,2012,WS,MidW
MT4299,Nueva Ecija,4.898198382,2,1,2012,WS,NueW
MT4320,Agusan,3.568809633,2,1,2012,WS,AguW
MT4320,Bohol,2.516295438,2,1,2012,WS,BohW
MT4320,Isabela,5.607284403,2,1,2012,WS,IsaW
MT4320,Laguna,4.793995293,2,1,2012,WS,LagW
MT4320,Midsayap,1.935886974,2,1,2012,WS,MidW
MT4320,Nueva Ecija,3.068654033,2,1,2012,WS,NueW
MT4324,Agusan,3.086418185,2,1,2012,WS,AguW
MT4324,Bohol,2.502472158,2,1,2012,WS,BohW
MT4324,Isabela,6.350208823,2,1,2012,WS,IsaW
MT4324,Laguna,4.456796064,2,1,2012,WS,LagW
MT4324,Midsayap,2.442744937,2,1,2012,WS,MidW
MT4324,Nueva Ecija,3.829112397,2,1,2012,WS,NueW
MT4536,Agusan,3.565048175,2,1,2012,WS,AguW
MT4536,Bohol,2.670418382,2,1,2012,WS,BohW
MT4536,Isabela,6.232097092,2,1,2012,WS,IsaW
MT4536,Laguna,4.457527402,2,1,2012,WS,LagW
MT4536,Midsayap,3.12505927,2,1,2012,WS,MidW
MT4536,Nueva Ecija,4.733365661,2,1,2012,WS,NueW
MT4538,Agusan,3.599920177,2,1,2012,WS,AguW
MT4538,Bohol,3.056253036,2,1,2012,WS,BohW
MT4538,Isabela,6.76028638,2,1,2012,WS,IsaW
MT4538,Laguna,4.988883612,2,1,2012,WS,LagW
MT4538,Midsayap,3.446554127,2,1,2012,WS,MidW
MT4538,Nueva Ecija,4.665142172,2,1,2012,WS,NueW
MT4543,Agusan,4.065870795,2,1,2012,WS,AguW
MT4543,Bohol,2.993591997,2,1,2012,WS,BohW
MT4543,Isabela,6.73626765,2,1,2012,WS,IsaW
MT4543,Laguna,5.109604116,2,1,2012,WS,LagW
MT4543,Midsayap,3.042289724,2,1,2012,WS,MidW
MT4543,Nueva Ecija,4.708755846,2,1,2012,WS,NueW
MT4546,Agusan,3.322781355,2,1,2012,WS,AguW
MT4546,Bohol,2.716725896,2,1,2012,WS,BohW
MT4546,Isabela,7.01754186,2,1,2012,WS,IsaW
MT4546,Laguna,4.964871673,2,1,2012,WS,LagW
MT4546,Midsayap,2.765258847,2,1,2012,WS,MidW
MT4546,Nueva Ecija,4.544245672,2,1,2012,WS,NueW
MT4547,Agusan,3.516188223,2,1,2012,WS,AguW
MT4547,Bohol,2.628174464,2,1,2012,WS,BohW
MT4547,Isabela,6.330249326,2,1,2012,WS,IsaW
MT4547,Laguna,4.923908208,2,1,2012,WS,LagW
MT4547,Midsayap,3.014149864,2,1,2012,WS,MidW
MT4547,Nueva Ecija,4.591319753,2,1,2012,WS,NueW
MT4553,Agusan,3.019652835,2,1,2012,WS,AguW
MT4553,Bohol,2.089259988,2,1,2012,WS,BohW
MT4553,Isabela,6.094655675,2,1,2012,WS,IsaW
MT4553,Laguna,4.083004284,2,1,2012,WS,LagW
MT4553,Midsayap,2.504192758,2,1,2012,WS,MidW
MT4553,Nueva Ecija,3.921074223,2,1,2012,WS,NueW
MT4554,Agusan,4.138924094,2,1,2012,WS,AguW
MT4554,Bohol,3.293793737,2,1,2012,WS,BohW
MT4554,Isabela,6.81399486,2,1,2012,WS,IsaW
MT4554,Laguna,5.411570561,2,1,2012,WS,LagW
MT4554,Midsayap,2.747517522,2,1,2012,WS,MidW
MT4554,Nueva Ecija,4.834342479,2,1,2012,WS,NueW
MT4556,Agusan,2.893152827,2,1,2012,WS,AguW
MT4556,Bohol,1.918521098,2,1,2012,WS,BohW
MT4556,Isabela,6.381683141,2,1,2012,WS,IsaW
MT4556,Laguna,4.475528734,2,1,2012,WS,LagW
MT4556,Midsayap,2.293773198,2,1,2012,WS,MidW
MT4556,Nueva Ecija,4.36643814,2,1,2012,WS,NueW
MT4566,Agusan,3.444845915,2,1,2012,WS,AguW
MT4566,Bohol,3.124373555,2,1,2012,WS,BohW
MT4566,Isabela,6.385022509,2,1,2012,WS,IsaW
MT4566,Laguna,4.685895159,2,1,2012,WS,LagW
MT4566,Midsayap,2.511255591,2,1,2012,WS,MidW
MT4566,Nueva Ecija,4.54505397,2,1,2012,WS,NueW
MT4567,Agusan,3.701063242,2,1,2012,WS,AguW
MT4567,Bohol,3.253583173,2,1,2012,WS,BohW
MT4567,Isabela,6.605265649,2,1,2012,WS,IsaW
MT4567,Laguna,4.701357559,2,1,2012,WS,LagW
MT4567,Midsayap,2.412320536,2,1,2012,WS,MidW
MT4567,Nueva Ecija,4.453392364,2,1,2012,WS,NueW
MT4574,Agusan,3.397160457,2,1,2012,WS,AguW
MT4574,Bohol,2.668530558,2,1,2012,WS,BohW
MT4574,Isabela,6.41212068,2,1,2012,WS,IsaW
MT4574,Laguna,4.565947695,2,1,2012,WS,LagW
MT4574,Midsayap,3.086074732,2,1,2012,WS,MidW
MT4574,Nueva Ecija,4.172057244,2,1,2012,WS,NueW
MT4604,Agusan,3.547369986,2,1,2012,WS,AguW
MT4604,Bohol,2.520568028,2,1,2012,WS,BohW
MT4604,Isabela,6.111159468,2,1,2012,WS,IsaW
MT4604,Laguna,4.58825046,2,1,2012,WS,LagW
MT4604,Midsayap,2.859621444,2,1,2012,WS,MidW
MT4604,Nueva Ecija,4.374006633,2,1,2012,WS,NueW
MT4622,Agusan,3.550465903,2,1,2012,WS,AguW
MT4622,Bohol,2.701336186,2,1,2012,WS,BohW
MT4622,Isabela,6.403129674,2,1,2012,WS,IsaW
MT4622,Laguna,4.038879531,2,1,2012,WS,LagW
MT4622,Midsayap,3.248039947,2,1,2012,WS,MidW
MT4622,Nueva Ecija,4.253529837,2,1,2012,WS,NueW
MT4634,Agusan,3.762972803,2,1,2012,WS,AguW
MT4634,Bohol,2.778871613,2,1,2012,WS,BohW
MT4634,Isabela,6.793096167,2,1,2012,WS,IsaW
MT4634,Laguna,4.584192099,2,1,2012,WS,LagW
MT4634,Midsayap,2.609257385,2,1,2012,WS,MidW
MT4634,Nueva Ecija,4.662415787,2,1,2012,WS,NueW
MT4639,Agusan,2.843405498,2,1,2012,WS,AguW
MT4639,Bohol,2.444783739,2,1,2012,WS,BohW
MT4639,Isabela,5.568137797,2,1,2012,WS,IsaW
MT4639,Laguna,3.670491439,2,1,2012,WS,LagW
MT4639,Midsayap,2.36130272,2,1,2012,WS,MidW
MT4639,Nueva Ecija,3.806390426,2,1,2012,WS,NueW
MT4640,Agusan,3.651248762,2,1,2012,WS,AguW
MT4640,Bohol,2.482749298,2,1,2012,WS,BohW
MT4640,Isabela,6.274361517,2,1,2012,WS,IsaW
MT4640,Laguna,4.119961076,2,1,2012,WS,LagW
MT4640,Midsayap,2.254478384,2,1,2012,WS,MidW
MT4640,Nueva Ecija,4.149868601,2,1,2012,WS,NueW
MT4641,Agusan,3.601519372,2,1,2012,WS,AguW
MT4641,Bohol,3.089243813,2,1,2012,WS,BohW
MT4641,Isabela,6.916619356,2,1,2012,WS,IsaW
MT4641,Laguna,4.832884863,2,1,2012,WS,LagW
MT4641,Midsayap,2.911968631,2,1,2012,WS,MidW
MT4641,Nueva Ecija,4.70223283,2,1,2012,WS,NueW
MT4648,Agusan,4.021463814,2,1,2012,WS,AguW
MT4648,Bohol,2.913715006,2,1,2012,WS,BohW
MT4648,Isabela,6.127345247,2,1,2012,WS,IsaW
MT4648,Laguna,4.902588033,2,1,2012,WS,LagW
MT4648,Midsayap,2.750667697,2,1,2012,WS,MidW
MT4648,Nueva Ecija,4.682891873,2,1,2012,WS,NueW
MT4650,Agusan,3.214400288,2,1,2012,WS,AguW
MT4650,Bohol,2.628325908,2,1,2012,WS,BohW
MT4650,Isabela,5.958354548,2,1,2012,WS,IsaW
MT4650,Laguna,4.652588697,2,1,2012,WS,LagW
MT4650,Midsayap,3.220972129,2,1,2012,WS,MidW
MT4650,Nueva Ecija,4.570052259,2,1,2012,WS,NueW
MT4706,Agusan,3.67282507,2,1,2012,WS,AguW
MT4706,Bohol,2.805376711,2,1,2012,WS,BohW
MT4706,Isabela,6.611147693,2,1,2012,WS,IsaW
MT4706,Laguna,4.518266077,2,1,2012,WS,LagW
MT4706,Midsayap,3.195262713,2,1,2012,WS,MidW
MT4706,Nueva Ecija,4.679761417,2,1,2012,WS,NueW
MT4712,Agusan,3.53489841,2,1,2012,WS,AguW
MT4712,Bohol,2.818272447,2,1,2012,WS,BohW
MT4712,Isabela,6.510371137,2,1,2012,WS,IsaW
MT4712,Laguna,4.906528336,2,1,2012,WS,LagW
MT4712,Midsayap,2.610560203,2,1,2012,WS,MidW
MT4712,Nueva Ecija,4.517145002,2,1,2012,WS,NueW
MT4720,Agusan,3.561679894,2,1,2012,WS,AguW
MT4720,Bohol,2.641696169,2,1,2012,WS,BohW
MT4720,Isabela,7.0130264,2,1,2012,WS,IsaW
MT4720,Laguna,5.551310961,2,1,2012,WS,LagW
MT4720,Midsayap,3.39461403,2,1,2012,WS,MidW
MT4720,Nueva Ecija,5.024236643,2,1,2012,WS,NueW
MT4722,Agusan,3.517837699,2,1,2012,WS,AguW
MT4722,Bohol,2.408832092,2,1,2012,WS,BohW
MT4722,Isabela,5.860053906,2,1,2012,WS,IsaW
MT4722,Laguna,4.327358125,2,1,2012,WS,LagW
MT4722,Midsayap,2.363926625,2,1,2012,WS,MidW
MT4722,Nueva Ecija,4.072810177,2,1,2012,WS,NueW
MT4737,Agusan,3.462902117,2,1,2012,WS,AguW
MT4737,Bohol,2.975865578,2,1,2012,WS,BohW
MT4737,Isabela,6.371969696,2,1,2012,WS,IsaW
MT4737,Laguna,4.343201016,2,1,2012,WS,LagW
MT4737,Midsayap,2.9595772,2,1,2012,WS,MidW
MT4737,Nueva Ecija,3.992098122,2,1,2012,WS,NueW
MT4748,Agusan,3.608545749,2,1,2012,WS,AguW
MT4748,Bohol,3.042554905,2,1,2012,WS,BohW
MT4748,Isabela,6.655470715,2,1,2012,WS,IsaW
MT4748,Laguna,4.919558064,2,1,2012,WS,LagW
MT4748,Midsayap,2.816697149,2,1,2012,WS,MidW
MT4748,Nueva Ecija,4.795316414,2,1,2012,WS,NueW
MT4756,Agusan,3.194224454,2,1,2012,WS,AguW
MT4756,Bohol,2.497679187,2,1,2012,WS,BohW
MT4756,Isabela,6.552138996,2,1,2012,WS,IsaW
MT4756,Laguna,4.214577831,2,1,2012,WS,LagW
MT4756,Midsayap,2.24358767,2,1,2012,WS,MidW
MT4756,Nueva Ecija,4.026947709,2,1,2012,WS,NueW
MT4779,Agusan,3.233647605,2,1,2012,WS,AguW
MT4779,Bohol,2.1870687,2,1,2012,WS,BohW
MT4779,Isabela,6.403711668,2,1,2012,WS,IsaW
MT4779,Laguna,4.180107381,2,1,2012,WS,LagW
MT4779,Midsayap,3.025651929,2,1,2012,WS,MidW
MT4779,Nueva Ecija,3.563445534,2,1,2012,WS,NueW
MT4809,Agusan,3.564331722,2,1,2012,WS,AguW
MT4809,Bohol,1.968076603,2,1,2012,WS,BohW
MT4809,Isabela,6.228944297,2,1,2012,WS,IsaW
MT4809,Laguna,4.38025688,2,1,2012,WS,LagW
MT4809,Midsayap,2.280820116,2,1,2012,WS,MidW
MT4809,Nueva Ecija,3.609931051,2,1,2012,WS,NueW
MT4901,Agusan,2.401114151,2,1,2012,WS,AguW
MT4901,Bohol,2.211189166,2,1,2012,WS,BohW
MT4901,Isabela,6.224232005,2,1,2012,WS,IsaW
MT4901,Laguna,3.950617692,2,1,2012,WS,LagW
MT4901,Midsayap,4.218922082,2,1,2012,WS,MidW
MT4901,Nueva Ecija,4.170530199,2,1,2012,WS,NueW
MT4902,Agusan,3.876727245,2,1,2012,WS,AguW
MT4902,Bohol,3.113508529,2,1,2012,WS,BohW
MT4902,Isabela,6.540527933,2,1,2012,WS,IsaW
MT4902,Laguna,4.732143,2,1,2012,WS,LagW
MT4902,Midsayap,2.79785063,2,1,2012,WS,MidW
MT4902,Nueva Ecija,4.684102858,2,1,2012,WS,NueW
MT4903,Agusan,3.914380617,2,1,2012,WS,AguW
MT4903,Bohol,3.044017105,2,1,2012,WS,BohW
MT4903,Isabela,6.562876108,2,1,2012,WS,IsaW
MT4903,Laguna,4.67107393,2,1,2012,WS,LagW
MT4903,Midsayap,2.704489408,2,1,2012,WS,MidW
